Rank,Ticker,Momentum (%),Shares,Position ($),Sum ($),ATR20d ($),Price,ETF
1,PSX,107.1,77,11496.1,11496.1,3.1,149.3,XOP
2,WKC,73.3,342,8413.2,19909.3,0.7,24.6,XOP
3,MPC,53.7,58,10416.8,30326.1,4.1,179.6,XOP
4,VLO,48.0,63,9418.5,39744.6,3.8,149.5,XOP
5,OKE,29.8,184,14204.8,53949.4,1.3,77.2,XLE
6,PARR,28.8,184,6624.0,60573.4,1.3,36.0,XOP
7,TRGP,15.0,119,12352.2,72925.6,2.0,103.8,XLE
8,FANG,13.2,52,9531.6,82457.2,4.6,183.3,XOP
9,PBF,10.0,119,5961.9,88419.1,2.0,50.1,XOP
10,PR,9.5,479,7664.0,96083.1,0.5,16.0,XOP
11,CVX,7.5,85,12741.5,108824.6,2.8,149.9,XOP
12,DINO,5.1,141,7952.4,116777.0,1.7,56.4,XOP
13,SM,4.1,199,8974.9,125751.9,1.2,45.1,XOP
14,CVI,3.9,218,7215.8,132967.7,1.1,33.1,XOP
15,GPOR,2.5,55,8145.5,141113.2,4.3,148.1,XOP
16,KMI,0.5,799,14222.2,155335.4,0.3,17.8,XLE
17,HES,0.4,74,10722.6,166058.0,3.2,144.9,XOP
18,MTDR,0.1,126,8127.0,174185.0,1.9,64.5,XOP
19,DK,0.0,239,6333.5,180518.5,1.0,26.5,XOP
20,VTLE,-0.0,149,7509.6,188028.1,1.6,50.4,XOP
21,MGY,-0.0,399,9416.4,197444.5,0.6,23.6,XOP
22,XOM,-0.0,126,13658.4,211102.9,1.9,108.4,XOP
23,OVV,0.0,199,9850.5,220953.4,1.2,49.5,XOP
24,SWN,-0.0,1199,8273.1,229226.5,0.2,6.9,XOP
25,PXD,-0.1,57,13879.5,243106.0,4.2,243.5,XOP
26,WMB,-0.2,342,12312.0,255418.0,0.7,36.0,XLE
27,OXY,-0.5,218,13254.4,268672.4,1.1,60.8,XOP
28,CHRD,-0.9,58,9372.8,278045.2,4.1,161.6,XOP
29,CNX,-1.5,399,8538.6,286583.8,0.6,21.4,XOP
30,AR,-2.0,239,6357.4,292941.2,1.0,26.6,XOP
31,STR,-2.4,399,9536.1,302477.3,0.6,23.9,XOP
32,DVN,-4.3,266,12289.2,314766.5,0.9,46.2,XOP
33,CTRA,-5.4,399,10533.6,325300.1,0.6,26.4,XOP
34,VTS,-6.3,399,9256.8,334556.9,0.6,23.2,XOP
35,RRC,-8.6,239,7910.9,342467.8,1.0,33.1,XOP
36,NOG,-11.1,266,9655.8,352123.6,0.9,36.3,XOP
37,CIVI,-12.6,119,8258.6,360382.2,2.0,69.4,XOP
38,MRO,-13.2,399,9855.3,370237.5,0.6,24.7,XOP
39,SBOW,-22.0,184,5667.2,375904.7,1.3,30.8,XOP
